CO_UF,CO_MUNICIPIO,IN_CAPITAL,CO_CURSO,IN_AJUDA_DEFICIENTE,IN_MATERIAL_DIGITAL,IN_MATERIAL_AMPLIADO,IN_MATERIAL_TATIL,IN_MATERIAL_IMPRESSO,IN_MATERIAL_AUDIO,IN_MATERIAL_BRAILLE,IN_MATERIAL_LIBRAS,IN_DISCIPLINA_LIBRAS,IN_TRADUTOR_LIBRAS,IN_GUIA_INTERPRETE,IN_RECURSOS_COMUNICACAO,IN_RECURSOS_INFORMATICA,,,
51,5105259,0,1322463,1,0,0,1,0,0,1,0,0,1,0,0,0,,,
51,5105259,0,1405507,1,0,0,1,0,0,1,0,0,1,0,0,0,,,
51,5105259,0,1405628,1,0,0,1,0,0,1,0,0,1,0,0,0,,,
41,4113700,0,51640,1,0,0,0,0,1,1,1,0,1,1,0,0,,,
41,4113700,0,59142,1,0,0,0,0,1,1,1,0,1,1,0,0,,,
41,4113700,0,90689,1,0,0,0,0,1,1,1,0,1,1,0,0,,,
41,4113700,0,90691,1,0,0,0,0,1,1,1,0,1,1,0,0,,,
41,4113700,0,90693,1,0,0,0,0,1,1,1,0,1,1,0,0,,,
41,4113700,0,100508,1,0,0,0,0,1,1,1,0,1,1,0,0,,,
41,4113700,0,114628,1,0,0,0,0,1,1,1,0,1,1,0,0,,,
41,4113700,0,115416,1,0,0,0,0,1,1,1,0,1,1,0,0,,,
41,4113700,0,115418,1,0,0,0,0,1,1,1,0,1,1,0,0,,,
41,4113700,0,117638,1,0,0,0,0,1,1,1,0,1,1,0,0,,,
41,4113700,0,5000569,1,0,0,0,0,1,1,1,0,1,1,0,0,,,
41,4113700,0,5000570,1,0,0,0,0,1,1,1,0,1,1,0,0,,,
31,3145208,0,51666,1,0,1,0,0,0,0,0,1,0,0,0,1,,,
31,3145208,0,112963,1,0,0,0,0,0,0,0,1,0,0,0,1,,,
31,3145208,0,1280544,1,0,0,0,0,0,0,0,1,0,0,0,1,,,
31,3145208,0,1284791,1,0,0,0,0,0,0,0,1,0,0,0,1,,,
31,3145208,0,1383166,1,0,1,0,0,0,0,0,1,0,0,0,1,,,
51,5103403,1,51761,1,1,0,0,0,0,0,0,1,0,0,0,1,,,
51,5103403,1,63140,1,1,0,0,0,0,0,0,1,0,0,0,1,,,
26,2611606,1,51715,1,0,0,0,0,0,0,0,1,1,0,0,1,,,
26,2611606,1,110248,1,0,0,0,0,0,0,0,1,1,0,0,1,,,
26,2611606,1,113867,1,0,0,0,0,0,0,0,0,1,0,0,0,,,
26,2611606,1,1178060,1,0,0,0,0,0,0,0,1,1,0,0,1,,,
26,2611606,1,1179491,1,0,0,0,0,0,0,0,1,1,0,0,1,,,
26,2611606,1,1179492,1,0,0,0,0,0,0,0,1,1,0,0,1,,,
26,2611606,1,1321527,1,0,0,0,0,0,0,0,1,1,0,0,1,,,
26,2611606,1,1322062,1,0,0,0,0,0,0,0,1,1,0,0,1,,,
26,2611606,1,1322102,1,0,0,0,0,0,0,0,1,1,0,0,1,,,
51,5107925,0,51719,1,1,1,0,1,0,0,1,1,1,1,1,1,,,
51,5107925,0,95801,1,1,1,0,1,0,0,1,1,1,1,1,1,,,
51,5107925,0,95803,1,1,1,0,1,0,0,1,1,1,1,1,1,,,
51,5107925,0,100356,1,1,1,0,1,0,0,1,1,1,1,1,1,,,
51,5107925,0,101119,1,1,1,0,1,0,0,1,1,1,1,1,1,,,
51,5107925,0,109307,1,1,1,0,1,0,0,1,1,1,1,1,1,,,
51,5107925,0,116428,1,1,1,0,1,0,0,1,1,1,1,1,1,,,
51,5107925,0,122860,1,1,1,0,1,0,0,1,1,1,1,1,1,,,
51,5107925,0,1284133,1,1,1,0,1,0,0,1,1,1,1,1,1,,,
51,5107925,0,1284137,1,1,1,0,1,0,0,1,1,1,1,1,1,,,
51,5107925,0,1299950,1,1,1,0,1,0,0,1,1,1,1,1,1,,,
51,5107925,0,1330485,1,1,1,0,1,0,0,1,1,1,1,1,1,,,
51,5107925,0,1330486,1,1,1,0,1,0,0,1,1,1,1,1,1,,,
51,5107925,0,1330487,1,1,1,0,1,0,0,1,1,1,1,1,1,,,
51,5107925,0,1330494,1,1,1,0,1,0,0,1,1,1,1,1,1,,,
51,5107925,0,1330683,1,1,1,0,1,0,0,1,1,1,1,1,1,,,
51,5107925,0,1364187,1,1,1,0,1,0,0,1,1,1,1,1,1,,,
51,5107925,0,1364188,1,1,1,0,1,0,0,1,1,1,1,1,1,,,
51,5107925,0,1404730,1,1,1,0,1,0,0,1,1,1,1,1,1,,,
51,5107925,0,1404731,1,1,1,0,1,0,0,1,1,1,1,1,1,,,
35,3550308,1,51721,0,,,,,,,,,,,,,,,
25,2507507,1,73348,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
35,3536505,0,51741,1,0,1,0,1,0,1,0,0,0,0,0,1,,,
35,3536505,0,82274,1,0,1,0,1,0,1,0,0,0,0,0,1,,,
35,3536505,0,96537,1,0,1,0,1,0,1,0,0,0,0,0,1,,,
35,3536505,0,110512,1,0,1,0,1,0,1,0,0,0,0,0,1,,,
35,3536505,0,110514,1,0,1,0,1,0,1,0,0,0,0,0,1,,,
35,3536505,0,113034,1,0,1,0,1,0,1,0,1,0,0,0,1,,,
35,3536505,0,118788,1,0,1,0,1,0,1,0,0,0,0,0,1,,,
35,3536505,0,1076374,1,0,1,0,1,0,1,0,0,0,0,0,1,,,
35,3536505,0,1110553,1,0,1,0,1,0,1,0,0,0,0,0,1,,,
35,3536505,0,1186356,1,0,1,0,0,0,1,0,0,0,0,0,1,,,
35,3536505,0,1204919,1,0,1,0,1,0,1,0,0,0,0,0,1,,,
35,3536505,0,1258741,1,0,1,0,1,0,1,0,0,0,0,0,1,,,
35,3536505,0,1305247,1,0,1,0,1,0,1,0,0,0,0,0,1,,,
35,3536505,0,1331435,1,0,1,0,1,0,1,0,1,0,0,0,1,,,
35,3536505,0,1331766,1,0,1,0,1,0,1,0,0,0,0,0,1,,,
35,3536505,0,1332154,1,0,1,0,1,0,1,0,0,0,0,0,1,,,
35,3536505,0,1458702,1,0,1,0,1,0,1,0,0,0,0,0,1,,,
35,3536505,0,1458732,1,0,1,0,1,0,1,0,0,0,0,0,1,,,
35,3536505,0,1458735,1,0,1,0,1,0,1,0,0,0,0,0,1,,,
35,3536505,0,1458736,1,0,1,0,1,0,1,0,0,0,0,0,1,,,
35,3536505,0,1465626,1,0,1,0,1,0,1,0,0,0,0,0,1,,,
35,3536505,0,1465627,1,0,1,0,1,0,1,0,0,0,0,0,1,,,
53,5300108,1,51756,0,,,,,,,,,,,,,,,
53,5300108,1,51760,0,,,,,,,,,,,,,,,
53,5300108,1,56854,0,,,,,,,,,,,,,,,
51,5101803,0,51770,1,1,1,0,0,0,0,0,1,0,0,1,1,,,
51,5101803,0,53352,1,1,1,0,0,0,0,0,1,0,0,1,1,,,
51,5101803,0,65471,1,1,1,0,0,0,0,0,1,0,0,1,1,,,
51,5101803,0,71939,1,1,1,0,0,0,0,0,1,0,0,1,1,,,
51,5101803,0,80204,1,1,1,0,0,0,0,0,1,0,0,1,1,,,
51,5101803,0,100358,1,1,1,0,0,0,0,0,1,0,0,1,1,,,
51,5101803,0,1283961,1,1,1,0,0,0,0,0,1,0,0,1,1,,,
51,5101803,0,1283962,1,1,1,0,0,0,0,0,1,0,0,1,1,,,
51,5101803,0,1284570,1,1,1,0,0,0,0,0,1,0,0,1,1,,,
51,5101803,0,1322690,1,1,1,0,0,0,0,0,1,0,0,1,1,,,
51,5101803,0,1405555,1,1,1,0,0,0,0,0,1,0,0,1,1,,,
51,5101803,0,1405567,1,1,1,0,0,0,0,0,1,0,0,1,1,,,
27,2704302,1,51810,1,0,1,0,1,0,0,0,1,0,0,0,1,,,
27,2704302,1,119814,1,0,1,0,1,0,0,0,1,0,0,0,1,,,
27,2704302,1,351810,1,0,1,0,1,0,0,0,1,0,0,0,1,,,
42,4209102,0,51816,1,1,0,1,1,1,1,0,1,1,0,0,1,,,
42,4209102,0,79825,0,,,,,,,,,,,,,,,
42,4209102,0,90685,1,1,0,1,1,1,1,0,1,1,0,0,1,,,
42,4209102,0,1166126,1,1,0,1,1,1,1,0,1,1,0,0,1,,,
42,4209102,0,1351534,1,1,0,1,1,1,1,0,1,1,0,0,1,,,
42,4209102,0,1351909,1,1,0,1,1,1,1,0,1,1,0,0,1,,,
42,4215802,0,5001381,1,1,0,1,1,1,1,0,1,1,0,0,1,,,
42,4209102,0,5001436,1,1,0,1,1,1,1,0,1,1,0,0,1,,,
42,4202404,0,51820,1,0,0,0,0,0,0,0,0,1,0,0,0,,,
42,4202404,0,55553,1,0,0,0,0,0,0,0,0,1,0,0,0,,,
42,4202404,0,74530,1,0,0,0,0,0,0,0,0,1,0,0,0,,,
42,4202404,0,1152839,1,0,0,0,0,0,0,0,0,1,0,0,0,,,
42,4202404,0,1186571,1,0,0,0,0,0,0,0,0,1,0,0,0,,,
42,4202404,0,1189589,1,0,0,0,0,0,0,0,0,1,0,0,0,,,
42,4202404,0,1352569,1,0,0,0,0,0,0,0,0,1,0,0,0,,,
42,4202404,0,1352584,1,0,0,0,0,0,0,0,0,1,0,0,0,,,
42,4202404,0,1353411,1,0,0,0,0,0,0,0,0,1,0,0,0,,,
42,4202404,0,5001257,1,0,0,0,0,0,0,0,0,1,0,0,0,,,
33,3301009,0,51839,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
33,3301009,0,51843,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
33,3301009,0,67161,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
33,3301009,0,90778,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
33,3301009,0,95747,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
33,3301009,0,117465,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
33,3301009,0,117467,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
33,3301009,0,117805,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
33,3301009,0,117808,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
33,3301009,0,1259148,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
33,3301009,0,1404318,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
33,3301009,0,97775,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
35,3550308,1,51860,1,0,1,0,0,0,1,0,1,1,0,1,1,,,
35,3550308,1,55075,1,0,1,0,0,0,1,0,1,1,0,1,1,,,
35,3550308,1,55077,1,0,1,0,0,0,1,0,1,1,0,1,1,,,
35,3550308,1,73724,1,0,1,0,0,0,1,0,1,1,0,1,1,,,
35,3550308,1,120739,1,0,1,0,0,0,1,0,1,1,0,1,1,,,
35,3550308,1,1117921,1,0,1,0,0,0,1,0,1,1,0,0,1,,,
27,2704302,1,51864,1,1,0,0,0,0,0,1,0,0,0,1,1,,,
27,2704302,1,58558,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
27,2704302,1,58560,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
27,2704302,1,1072238,1,0,0,0,1,0,0,0,0,0,0,0,1,,,
27,2704302,1,1120312,1,0,1,0,0,0,0,0,1,1,0,1,1,,,
27,2704302,1,1120587,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
27,2704302,1,1121276,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
27,2704302,1,1156971,1,0,0,0,1,0,0,1,1,1,0,1,1,,,
27,2704302,1,1181199,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
27,2704302,1,1185473,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
27,2704302,1,1185996,1,0,1,0,0,0,0,1,1,1,1,0,1,,,
27,2704302,1,1190424,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
27,2704302,1,1259742,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
27,2704302,1,1260699,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
27,2704302,1,1260755,1,0,0,0,0,0,0,1,1,0,0,1,1,,,
27,2704302,1,1260812,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
27,2704302,1,1261674,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
27,2704302,1,1284997,1,1,1,0,0,0,0,1,1,1,0,1,1,,,
53,5300108,1,51871,1,0,0,0,0,1,1,0,1,1,1,0,0,,,
53,5300108,1,68163,1,0,0,0,0,1,1,1,1,1,1,0,0,,,
53,5300108,1,1367012,1,0,0,0,0,1,1,1,1,1,1,0,0,,,
21,2103000,0,51876,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
21,2103000,0,56360,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
21,2103000,0,59729,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
21,2103000,0,68450,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
21,2103000,0,1129511,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
21,2103000,0,1406121,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
28,2800308,1,51884,1,0,1,0,1,0,0,0,1,0,0,0,1,,,
28,2800308,1,53557,1,0,1,0,1,0,0,0,1,0,0,0,1,,,
28,2800308,1,1260676,1,0,1,0,1,0,0,0,1,0,0,0,1,,,
28,2800308,1,1260687,1,0,1,0,1,0,0,0,1,0,0,0,1,,,
28,2800308,1,1280269,1,0,1,0,1,0,0,0,1,0,0,0,1,,,
28,2800308,1,1280271,1,0,1,0,1,0,0,0,1,0,0,0,1,,,
28,2800308,1,1305020,1,0,1,0,1,0,0,0,1,0,0,0,1,,,
28,2800308,1,1349918,1,0,1,0,1,0,0,0,1,0,0,0,1,,,
28,2800308,1,1350048,1,1,1,0,0,0,0,0,1,0,1,1,1,,,
32,3201209,0,51888,1,1,1,1,1,1,1,1,1,0,0,1,1,,,
32,3201209,0,81066,1,1,1,1,1,1,1,1,1,0,0,1,1,,,
32,3201209,0,88642,1,1,1,1,1,1,1,1,1,0,0,1,1,,,
32,3201209,0,92059,1,1,1,1,1,1,1,1,1,0,0,1,1,,,
32,3201209,0,95996,1,1,1,1,1,1,1,1,1,0,0,1,1,,,
32,3201209,0,110541,1,1,1,1,1,1,1,1,1,0,0,1,1,,,
32,3201209,0,117905,1,1,1,1,1,1,1,1,1,0,0,1,1,,,
32,3201209,0,1156420,1,1,1,1,1,1,1,1,1,0,0,1,1,,,
32,3201209,0,1303381,1,1,1,1,1,1,1,1,1,0,0,1,1,,,
32,3201209,0,1303395,1,1,1,1,1,1,1,1,1,0,0,1,1,,,
32,3201209,0,1365986,1,1,1,1,1,1,1,1,1,0,0,1,1,,,
32,3201209,0,1365987,1,1,1,1,1,1,1,1,1,0,0,1,1,,,
32,3201209,0,1365988,1,1,1,1,1,1,1,1,1,0,0,1,1,,,
35,3526803,0,69167,0,,,,,,,,,,,,,,,
35,3526803,0,97773,0,,,,,,,,,,,,,,,
21,2103000,0,1332462,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
31,3105608,0,56316,1,0,1,0,0,0,0,0,0,0,0,1,0,,,
23,2304400,1,51922,1,1,0,0,0,0,0,0,1,0,0,1,1,,,
23,2304400,1,86392,1,1,0,0,0,0,0,0,1,0,0,1,1,,,
23,2304400,1,118602,1,1,0,0,0,0,0,0,1,0,0,1,1,,,
23,2304400,1,118956,1,1,0,0,0,0,0,0,1,0,0,1,1,,,
23,2304400,1,119044,1,1,0,0,0,0,0,0,1,0,0,1,1,,,
23,2304400,1,1032618,1,1,0,0,0,0,0,0,1,0,0,1,1,,,
23,2304400,1,1057458,1,1,0,0,0,0,0,0,1,0,0,1,1,,,
23,2304400,1,1107685,1,1,0,0,0,0,0,0,1,0,0,1,1,,,
23,2304400,1,1108145,1,1,0,0,0,0,0,0,1,0,0,1,1,,,
23,2304400,1,1151687,1,1,0,0,0,0,0,0,1,0,0,1,1,,,
23,2304400,1,1160165,1,1,0,0,0,0,0,0,1,0,0,1,1,,,
23,2304400,1,1161716,1,1,0,0,0,0,0,0,1,0,0,1,1,,,
23,2304400,1,1162811,1,1,0,0,0,0,0,0,1,0,0,1,1,,,
23,2304400,1,1190430,1,1,0,0,0,0,0,0,1,0,0,1,1,,,
23,2304400,1,1192357,1,1,0,0,0,0,0,0,1,0,0,1,1,,,
23,2304400,1,1192471,1,1,0,0,0,0,0,0,1,0,0,1,1,,,
23,2304400,1,1205566,1,1,0,0,0,0,0,0,1,0,0,1,1,,,
23,2304400,1,1284872,1,1,0,0,0,0,0,0,1,0,0,1,1,,,
23,2304400,1,1285144,1,1,0,0,0,0,0,0,1,0,0,1,1,,,
23,2304400,1,1285243,1,1,0,0,0,0,0,0,1,0,0,1,1,,,
23,2304400,1,1304978,1,1,0,0,0,0,0,0,1,0,0,1,1,,,
23,2304400,1,1304979,1,1,0,1,0,0,0,0,1,0,0,1,0,,,
23,2304400,1,1365809,1,1,0,0,0,0,0,0,1,0,0,1,1,,,
42,4211306,0,51942,1,0,0,0,0,0,0,1,1,0,0,1,0,,,
42,4211306,0,85768,1,0,0,0,1,0,0,1,1,0,0,1,0,,,
42,4211306,0,100352,1,1,0,0,1,0,1,1,1,1,0,0,1,,,
42,4211306,0,1204166,1,0,0,0,0,0,0,0,1,0,0,1,0,,,
42,4211306,0,1330700,1,0,0,0,1,0,0,1,1,0,0,1,0,,,
42,4211306,0,1349611,1,0,0,0,1,0,0,1,1,0,0,0,0,,,
31,3139409,0,53190,1,1,0,0,0,0,0,0,1,1,1,1,1,,,
31,3139409,0,66725,1,1,0,0,0,0,0,0,1,1,1,1,1,,,
31,3139409,0,97239,1,1,0,0,0,0,0,0,1,1,1,1,1,,,
31,3139409,0,99732,1,1,0,0,0,0,0,0,1,1,1,1,1,,,
31,3139409,0,117834,1,1,0,0,0,0,0,0,1,1,1,1,1,,,
31,3139409,0,1099716,1,1,0,0,0,0,0,0,1,1,1,1,1,,,
31,3139409,0,1102657,1,1,0,0,0,0,0,0,1,1,1,1,1,,,
31,3139409,0,1109881,1,1,0,0,0,0,0,0,1,1,1,1,1,,,
31,3139409,0,1113923,1,1,0,0,0,0,0,0,1,1,1,1,1,,,
31,3139409,0,1193264,1,1,0,0,0,0,0,0,1,1,1,1,1,,,
31,3139409,0,1257535,1,0,1,0,0,0,1,0,1,1,1,1,1,,,
31,3139409,0,1281114,1,1,0,0,0,0,0,0,1,1,1,1,1,,,
31,3139409,0,1283112,1,1,0,0,0,0,0,0,1,1,1,1,1,,,
31,3139409,0,1322613,1,1,0,0,0,0,0,0,1,1,1,1,1,,,
31,3139409,0,1322849,1,1,0,0,0,0,0,0,1,1,1,1,1,,,
31,3136702,0,52021,1,1,1,0,0,0,0,1,1,1,1,1,1,,,
31,3136702,0,57046,1,1,1,0,0,0,0,1,1,1,1,1,1,,,
31,3136702,0,67102,1,1,1,0,0,0,0,1,1,1,1,1,1,,,
31,3136702,0,67563,1,1,1,0,0,0,0,1,1,1,1,1,1,,,
31,3136702,0,67969,1,1,1,0,0,0,0,1,1,1,1,1,1,,,
31,3136702,0,71475,1,1,1,0,0,0,0,1,1,1,1,1,1,,,
31,3136702,0,71477,1,1,1,0,0,0,0,1,1,1,1,1,1,,,
31,3136702,0,71869,1,1,1,0,0,0,0,1,1,1,1,1,1,,,
31,3136702,0,72477,1,1,1,0,0,0,0,1,1,1,1,1,1,,,
31,3136702,0,106466,1,1,1,0,0,0,0,1,1,1,1,1,1,,,
31,3136702,0,108774,1,1,1,0,0,0,0,1,1,1,1,1,1,,,
31,3136702,0,111202,1,1,1,0,0,0,0,1,1,1,1,1,1,,,
31,3136702,0,119168,1,1,1,0,0,0,0,1,1,1,1,1,1,,,
31,3136702,0,119238,0,,,,,,,,,,,,,,,
31,3136702,0,1139033,1,1,1,0,0,0,0,1,1,1,1,1,1,,,
31,3136702,0,1180251,1,1,1,0,0,0,0,1,1,1,1,1,1,,,
31,3136702,0,1180252,1,1,1,0,0,0,0,1,1,1,1,1,1,,,
31,3136702,0,1204815,1,1,1,0,0,0,0,1,1,1,1,1,1,,,
31,3136702,0,1330117,1,1,1,0,0,0,0,1,1,1,1,1,1,,,
31,3136702,0,1396177,1,1,1,0,0,0,0,1,1,1,1,1,1,,,
31,3136702,0,1396317,1,1,1,0,0,0,0,1,1,1,1,1,1,,,
31,3136702,0,1457925,1,1,1,0,0,0,0,1,1,1,1,1,1,,,
31,3136702,0,1457947,1,1,1,0,0,0,0,1,1,1,1,1,1,,,
42,4202008,0,59062,1,1,1,1,1,0,1,1,1,1,1,1,1,,,
42,4202008,0,83894,1,1,1,1,1,0,1,1,1,1,1,1,1,,,
42,4202008,0,98571,1,1,1,1,1,0,1,1,1,1,1,1,1,,,
42,4202008,0,117490,1,1,1,1,1,0,1,1,1,1,1,1,1,,,
42,4202008,0,1103856,1,1,1,1,1,0,1,1,1,1,1,1,1,,,
42,4202008,0,1139576,1,1,1,1,1,0,1,1,1,1,1,1,1,,,
42,4202008,0,1140282,1,1,1,1,1,0,1,1,1,1,1,1,1,,,
42,4202008,0,1168617,1,1,1,1,1,0,1,1,1,1,1,1,1,,,
,,,1173141,1,1,1,1,1,0,1,1,1,1,1,1,1,,,
42,4202008,0,1205693,1,1,1,1,1,0,1,1,1,1,1,1,1,,,
42,4202008,0,1304934,1,1,1,1,1,0,1,1,1,1,1,1,1,,,
42,4202008,0,1322699,1,1,1,1,1,0,1,1,1,1,1,1,1,,,
42,4202008,0,1322701,1,1,1,1,1,0,1,1,1,1,1,1,1,,,
42,4202008,0,1331956,1,1,1,1,1,0,1,1,1,1,1,1,1,,,
42,4202008,0,1351131,1,1,1,1,1,0,1,1,1,1,1,1,1,,,
42,4202008,0,1351852,1,1,1,1,1,0,1,1,1,1,1,1,1,,,
42,4202008,0,1365541,1,1,1,1,1,0,1,1,1,1,0,1,1,,,
,,,1405503,1,1,1,1,1,0,1,1,1,1,1,1,1,,,
,,,1405531,1,1,1,1,1,0,1,1,1,1,1,1,1,,,
,,,1405539,1,1,1,1,1,0,1,1,1,1,1,1,1,,,
,,,1405544,1,1,1,1,1,0,1,1,1,1,1,1,1,,,
,,,1405546,1,1,1,1,1,0,1,1,1,1,1,1,1,,,
,,,1405547,1,1,1,1,1,0,1,1,1,1,1,1,1,,,
,,,1405548,1,1,1,1,1,0,1,1,1,1,1,1,1,,,
,,,1405550,1,1,1,1,1,0,1,1,1,1,1,1,1,,,
,,,1405577,1,1,1,1,1,0,1,1,1,1,1,1,1,,,
42,4202008,0,1473844,1,1,1,1,1,0,1,1,1,1,1,1,1,,,
,,,1473845,1,1,1,1,1,0,1,1,1,1,1,1,1,,,
,,,1491453,1,1,1,1,1,0,1,1,1,1,1,1,1,,,
,,,1491458,1,1,1,1,1,0,1,1,1,1,1,1,1,,,
,,,1491459,1,1,1,1,1,0,1,1,1,1,1,1,1,,,
,,,1491460,1,1,1,1,1,0,1,1,1,1,1,1,1,,,
,,,1491463,1,1,1,1,1,0,1,1,1,1,1,1,1,,,
,,,1491474,1,1,1,1,1,0,1,1,1,1,1,1,1,,,
,,,1491557,1,1,1,1,1,0,1,1,1,1,1,1,1,,,
42,4202008,0,5000579,1,1,1,1,1,0,1,1,1,1,1,1,1,,,
26,2607901,0,53912,1,1,1,1,1,1,1,1,1,1,0,1,1,,,
26,2607901,0,53921,1,1,1,1,1,1,1,1,1,1,0,1,1,,,
25,2507507,1,72681,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
51,5103403,1,53900,1,1,1,1,1,1,1,1,1,1,0,1,1,,,
51,5103403,1,53910,1,1,1,1,1,1,1,1,1,1,0,1,1,,,
51,5103403,1,58806,1,1,1,1,1,1,1,1,1,1,0,1,1,,,
51,5103403,1,59116,1,1,1,1,1,1,1,1,1,1,0,1,1,,,
51,5103403,1,59482,1,1,1,1,1,1,1,1,1,1,0,1,1,,,
51,5103403,1,72227,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
51,5103403,1,72347,1,1,1,1,1,1,1,1,1,1,0,1,1,,,
51,5103403,1,72349,1,1,1,1,1,1,1,1,1,1,0,1,1,,,
51,5103403,1,72431,1,1,1,1,1,1,1,1,1,1,0,1,1,,,
51,5103403,1,80188,1,1,1,1,1,1,1,1,1,1,0,1,1,,,
51,5103403,1,103849,1,1,1,1,1,1,1,1,1,1,0,1,1,,,
51,5103403,1,104886,1,1,1,1,1,1,1,1,1,1,0,1,1,,,
51,5103403,1,1076089,1,1,1,1,1,1,1,1,1,1,0,1,1,,,
51,5103403,1,1190666,1,1,1,1,1,1,1,1,1,1,0,1,1,,,
51,5103403,1,1190677,1,1,1,1,1,1,1,1,1,1,0,1,1,,,
51,5103403,1,1331343,1,1,1,1,1,1,1,1,1,1,0,1,1,,,
51,5103403,1,1331345,1,1,1,1,1,1,1,1,1,1,0,1,1,,,
31,3171808,0,67571,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
31,3171808,0,67573,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
31,3171808,0,67575,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
31,3171808,0,67577,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
31,3171808,0,74268,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
31,3171808,0,74270,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
31,3171808,0,74276,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
31,3171808,0,113397,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
51,5107909,0,66381,1,1,1,0,1,0,0,1,1,1,1,1,1,,,
51,5107909,0,88486,1,1,1,0,1,0,0,1,1,1,1,1,1,,,
51,5107909,0,88488,1,1,1,0,1,0,0,1,1,1,1,1,1,,,
51,5107909,0,89778,1,1,1,0,1,0,0,1,1,1,1,1,1,,,
51,5107909,0,89780,1,1,1,0,1,0,0,1,1,1,1,1,1,,,
51,5107909,0,109543,1,1,1,0,1,0,0,1,1,1,1,1,1,,,
51,5107909,0,118888,1,1,1,0,1,0,0,1,1,1,1,1,1,,,
51,5107909,0,123389,1,1,1,0,1,0,0,1,1,1,1,1,1,,,
51,5107909,0,1299959,1,1,1,0,1,0,0,1,1,1,1,1,1,,,
51,5107909,0,1299960,1,1,1,0,1,0,0,1,1,1,1,1,1,,,
51,5107909,0,1299961,1,1,1,0,1,0,0,1,1,1,1,1,1,,,
51,5107909,0,1330471,1,1,1,0,1,0,0,1,1,1,1,1,1,,,
51,5107909,0,1330474,1,1,1,0,1,0,0,1,1,1,1,1,1,,,
51,5107909,0,1330682,1,1,1,0,1,0,0,1,1,1,1,1,1,,,
51,5107909,0,1330831,1,1,1,0,1,0,0,1,1,1,1,1,1,,,
35,3553708,0,58844,1,0,1,0,1,0,0,0,1,0,0,1,1,,,
35,3553708,0,58847,1,0,1,0,1,0,0,0,1,0,0,1,1,,,
35,3553708,0,58858,1,0,1,0,1,0,0,0,1,0,0,1,0,,,
35,3553708,0,58862,1,0,1,0,1,0,0,0,1,0,0,1,1,,,
35,3553708,0,58864,1,0,1,0,1,0,0,0,1,0,0,1,1,,,
35,3553708,0,58870,1,0,1,0,1,0,0,0,1,0,0,1,1,,,
35,3553708,0,66441,1,0,1,0,1,0,0,0,1,0,0,1,1,,,
35,3553708,0,67289,1,0,1,0,1,0,0,0,1,0,0,1,1,,,
31,3106200,1,58380,1,1,1,0,1,1,0,1,1,0,0,1,1,,,
31,3106200,1,358380,1,1,1,0,1,1,0,1,1,0,0,1,1,,,
31,3106200,1,5000027,1,1,1,0,1,1,0,1,1,0,0,1,1,,,
53,5300108,1,69074,1,0,1,0,1,0,0,0,0,0,0,0,0,,,
53,5300108,1,69077,1,0,1,0,1,0,0,0,0,0,0,0,0,,,
53,5300108,1,1098645,1,0,1,0,1,0,0,0,0,0,0,0,0,,,
11,1100288,0,67053,1,0,0,0,0,0,0,0,1,0,0,0,1,,,
