CODIGO_IES,NOME_IES,TIPO_CATEGORIA_ADM,SIGLA_IES,TIPO_ORG_ACADEMICA
5600,FACULDADES INTEGRADAS SÃO JUDAS TADEU,Privada sem fins lucrativos,SJT,Faculdade
299,FACULDADE DE JANDAIA DO SUL,Privada sem fins lucrativos,FAFIJAN,Faculdade
3983,CENTRO UNIVERSITÁRIO DE FORMIGA,Privada sem fins lucrativos,UNIFORMG,Centro Universitário
1064,Faculdade Doctum de Vitória,Privada sem fins lucrativos,DOCTUM,Faculdade
5313,Faculdades Unificadas de Cataguases,Privada sem fins lucrativos,FUC,Faculdade
5316,Faculdades Unificadas de Leopoldina,Privada sem fins lucrativos,FUL,Faculdade
1063,Faculdade Doctum de Vila Velha,Privada sem fins lucrativos,DOCTUM,Faculdade
2220,Faculdade Doctum de Juiz de Fora,Privada sem fins lucrativos,DOCTUM,Faculdade
5315,Faculdades Unificadas de Iúna,Privada sem fins lucrativos,FUI,Faculdade
5276,Faculdade Doctum de Carangola,Privada sem fins lucrativos,DOCTUM,Faculdade
1558,Faculdade Doctum de Joao Monlevade,Privada sem fins lucrativos,DOCTUM,Faculdade
1243,Faculdade Doctum de Serra,Privada sem fins lucrativos,DOCTUM,Faculdade
5370,Centro Universitário Doctum de Teófilo Otoni,Privada sem fins lucrativos,UNIDOCTUM,Centro Universitário
1909,FACULDADES DOCTUM DE IPATINGA,Privada sem fins lucrativos,,Faculdade
1568,FACULDADES DOCTUM DE CARATINGA,Privada sem fins lucrativos,DOCTUM,Faculdade
5314,Faculdades Doctum de Guarapari,Privada sem fins lucrativos,DOCTUM,Faculdade
2096,FACULDADE DOCTUM DE MANHUAÇU - DOCTUM,Privada sem fins lucrativos,FCM,Faculdade
1926,FACULDADE DE ADMINISTRAÇÃO DE CATAGUASES,Privada sem fins lucrativos,UNIPACAT,Faculdade
21812,Faculdade Regional de Leopoldina,Privada sem fins lucrativos,,Faculdade
1254,FACULDADE DE ADMINISTRAÇÃO DE ITABIRITO,Privada sem fins lucrativos,FAI,Faculdade
307,FACULDADE DE MEDICINA DE BARBACENA,Privada sem fins lucrativos,FAME,Faculdade
14151,Faculdade Presidente Antônio Carlos de Nova Lima,Privada sem fins lucrativos,,Faculdade
14248,Faculdade Presidente Antônio Carlos de Uberlândia,Privada sem fins lucrativos,,Faculdade
14157,Faculdade de Educaçao e Estudos Sociais de Uberlândia,Privada sem fins lucrativos,FEESU,Faculdade
14246,Faculdade Presidente Antônio Carlos de Uberaba,Privada sem fins lucrativos,,Faculdade
14115,Faculdade Presidente Antônio Carlos de Ponte Nova,Privada sem fins lucrativos,,Faculdade
14162,Faculdade Presidente Antônio Carlos de Governador Valadares,Privada sem fins lucrativos,FAPAC - GV,Faculdade
308,CENTRO UNIVERSITÁRIO PRESIDENTE ANTÔNIO CARLOS,Privada sem fins lucrativos,UNIPAC,Centro Universitário
15453,Faculdade Presidente Antônio Carlos de Conselheiro Lafaiete,Privada sem fins lucrativos,,Faculdade
15357,Faculdade Presidente Antônio Carlos de Ubá,Privada sem fins lucrativos,,Faculdade
15467,Faculdade Presidente Antônio Carlos de Visconde do Rio Branco,Privada sem fins lucrativos,,Faculdade
15468,Faculdade Presidente Antônio Carlos de Leopoldina,Privada sem fins lucrativos,,Faculdade
14206,Faculdade Presidente Antônio Carlos de Elói Mendes,Privada sem fins lucrativos,,Faculdade
14155,Faculdade Presidente Antônio Carlos de Sabará,Privada sem fins lucrativos,FUNEES Sabará,Faculdade
14101,Faculdade Presidente Antônio Carlos de Baependi,Privada sem fins lucrativos,FAPAC BAEPENDI,Faculdade
14148,Faculdade Presidente Antônio Carlos de Mariana,Privada sem fins lucrativos,FAPAM,Faculdade
14133,Faculdade Presidente Antônio Carlos de Lambari,Privada sem fins lucrativos,FAPAC LAMBARI,Faculdade
14147,Faculdade Presidente Antônio Carlos de Barao de Cocais,Privada sem fins lucrativos,,Faculdade
14132,Faculdade Presidente Antônio Carlos de Itanhandu,Privada sem fins lucrativos,FAPACI,Faculdade
14243,Faculdade Presidente Antônio Carlos de Itabirito,Privada sem fins lucrativos,,Faculdade
14121,Faculdade Presidente Antônio Carlos de Sao Joao Nepomuceno,Privada sem fins lucrativos,,Faculdade
1624,FACULDADE MARECHAL RONDON,Privada sem fins lucrativos,FMR,Faculdade
22316,FACULDADE NOVE DE JULHO MAUÁ,Privada sem fins lucrativos,NOVE_MAUÁ,Faculdade
316,UNIVERSIDADE NOVE DE JULHO,Privada sem fins lucrativos,UNINOVE,Universidade
22312,FACULDADE NOVE DE JULHO DE OSASCO,Privada sem fins lucrativos,NOVE-OSASCO,Faculdade
321,FACULDADE UNIDAS DE TATUI,Privada sem fins lucrativos,FDT,Faculdade
1128,UNIVERSIDADE DE ITAÚNA,Privada sem fins lucrativos,UI,Universidade
4722,FACULDADES INTEGRADAS VIANNA JÚNIOR,Privada com fins lucrativos,FIVJ,Faculdade
1221,FACULDADE GAMMON,Privada sem fins lucrativos,,Faculdade
330,UNIVERSIDADE IGUAÇU,Privada sem fins lucrativos,UNIG,Universidade
1846,CENTRO UNIVERSITÁRIO DE LINS,Privada sem fins lucrativos,UNILINS,Centro Universitário
336,FACULDADE MACHADO SOBRINHO,Privada sem fins lucrativos,FMS,Faculdade
1825,FACULDADE DE ESTUDOS SUPERIORES DE MINAS GERAIS,Privada sem fins lucrativos,FEAD,Faculdade
1139,FACULDADE DE ESTUDOS ADMINISTRATIVOS DE MINAS GERAIS - FEAD-MG,Privada sem fins lucrativos,FEAD - MG,Faculdade
1860,FACULDADE DE CIÊNCIAS GERENCIAIS PADRE ARNALDO JANSSEN,Privada sem fins lucrativos,FAJANSSEN,Faculdade
1923,FACULDADE DE DIREITO PADRE ARNALDO JANSSEN,Privada sem fins lucrativos,FAJANSSEN,Faculdade
337,CENTRO DE ENSINO SUPERIOR DE JUIZ DE FORA,Privada sem fins lucrativos,CES/JF,Faculdade
338,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS,Privada sem fins lucrativos,PUC MINAS,Universidade
343,CENTRO UNIVERSITÁRIO NEWTON PAIVA,Privada com fins lucrativos,NEWTON PAIVA,Centro Universitário
345,ESCOLA DE ENGENHARIA KENNEDY,Privada sem fins lucrativos,EEK,Faculdade
346,INSTITUTO SUPERIOR DE CIÊNCIAS APLICADAS - ISCA,Privada sem fins lucrativos,ISCA,Faculdade
351,FACULDADE DE CIÊNCIAS MÉDICAS DE MINAS GERAIS,Privada sem fins lucrativos,FCMMG,Faculdade
352,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA,Privada com fins lucrativos,UNIPÊ,Centro Universitário
355,UNIVERSIDADE TUIUTI DO PARANÁ,Privada com fins lucrativos,UTP,Universidade
360,CENTRO UNIVERSITÁRIO PAULISTANO,Privada sem fins lucrativos,UNIPAULISTANA,Centro Universitário
363,FACULDADE MOZARTEUM DE SÃO PAULO,Privada sem fins lucrativos,FAMOSP,Faculdade
1450,CENTRO UNIVERSITÁRIO DO CERRADO-PATROCÍNIO,Privada sem fins lucrativos,UNICERP,Centro Universitário
367,UNIVERSIDADE ESTADUAL DE MONTES CLAROS,Pública Estadual,UNIMONTES,Universidade
368,FACULDADE DE EDUCAÇÃO FÍSICA DA ASSOCIAÇÃO CRISTÃ DE MOÇOS DE SOROCABA,Privada sem fins lucrativos,FEFISO,Faculdade
3177,FACULDADE DE ADMINISTRAÇÃO DA FESPSP,Privada sem fins lucrativos,FADFESPSP,Faculdade
372,FACULDADE DE BIBLIOTECONOMIA E CIÊNCIA DA INFORMAÇÃO,Privada sem fins lucrativos,FABCI,Faculdade
373,ESCOLA DE SOCIOLOGIA E POLÍTICA DE SÃO PAULO,Privada sem fins lucrativos,ESP,Faculdade
2556,FIAM-FAAM - CENTRO UNIVERSITÁRIO,Privada sem fins lucrativos,UNIFIAM-FAAM,Centro Universitário
374,CENTRO UNIVERSITÁRIO DAS FACULDADES METROPOLITANAS UNIDAS,Privada sem fins lucrativos,FMU,Centro Universitário
985,FACULDADE EVANGÉLICA DE RUBIATABA,Privada com fins lucrativos,FER,Faculdade
3389,FACULDADE EVANGÉLICA RAÍZES,Privada sem fins lucrativos,RAÍZES,Faculdade
3789,FACULDADE EVANGÉLICA DE GOIANÉSIA,Privada sem fins lucrativos,,Faculdade
4113,FACULDADE EVANGÉLICA DE CERES,Privada com fins lucrativos,FACER,Faculdade
15173,FACULDADE EVANGÉLICA DE JARAGUÁ,Privada com fins lucrativos,FEJA,Faculdade
384,CENTRO UNIVERSITÁRIO DE ANÁPOLIS,Privada sem fins lucrativos,UNIEVANGÉLICA,Centro Universitário
17680,FACULDADE EVANGÉLICA DE SENADOR CANEDO,Privada sem fins lucrativos,FESC,Faculdade
385,UNIVERSIDADE SALVADOR,Privada com fins lucrativos,UNIFACS,Universidade
386,CENTRO UNIVERSITÁRIO DE GOIÁS,Privada com fins lucrativos,UNI-ANHANGÜERA,Centro Universitário
387,UNIVERSIDADE CATÓLICA DOM BOSCO,Privada sem fins lucrativos,UCDB,Universidade
1155,FACULDADE SALESIANA DE SANTA TERESA,Privada sem fins lucrativos,FSST,Faculdade
4522,CENTRO UNIVERSITÁRIO CATÓLICO SALESIANO AUXILIUM,Privada sem fins lucrativos,UNISALESIANO,Centro Universitário
1355,FACULDADES INTEGRADAS DE JAHU,Privada sem fins lucrativos,FIJ,Faculdade
396,Centro Universitário Ruy Barbosa Wyden,Privada com fins lucrativos,UniRuy Wyden,Centro Universitário
1709,Centro Universitário Tiradentes de Pernambuco,Privada com fins lucrativos,UNIT PE,Centro Universitário
398,UNIVERSIDADE TIRADENTES,Privada com fins lucrativos,UNIT,Universidade
22514,FACULDADE TIRADENTES DE JABOATÃO DOS GUARARAPES,Privada com fins lucrativos,,Faculdade
4530,CENTRO UNIVERSITÁRIO TIRADENTES,Privada com fins lucrativos,FITS,Centro Universitário
399,ESCOLA DE ENGENHARIA DE AGRIMENSURA,Privada sem fins lucrativos,EEA,Faculdade
4420,FACULDADES INTEGRADAS BARROS MELO,Privada com fins lucrativos,FIBAM,Faculdade
402,CENTRO UNIVERSITÁRIO DE BRASÍLIA,Privada sem fins lucrativos,UNICEUB,Centro Universitário
878,Centro Universitário Católica do Leste de Minas Gerais,Privada sem fins lucrativos,UNILESTE,Centro Universitário
2723,FACULDADE CATÓLICA IMACULADA CONCEIÇÃO DO RECIFE,Privada sem fins lucrativos,CATÓLICA,Faculdade
403,UNIVERSIDADE CATÓLICA DE BRASÍLIA,Privada sem fins lucrativos,UCB,Universidade
2365,CENTRO UNIVERSITÁRIO CATÓLICA DO TOCANTINS,Privada sem fins lucrativos,UNICATÓLICA,Centro Universitário
404,FACULDADES INTEGRADAS DA UPIS,Privada sem fins lucrativos,UPIS,Faculdade
405,FOCCA - FACULDADE DE OLINDA,Privada sem fins lucrativos,FOCCA,Faculdade
409,UNIVERSIDADE DE PERNAMBUCO,Pública Estadual,UPE,Universidade
410,FACULDADE DE CIÊNCIAS HUMANAS ESUDA,Privada sem fins lucrativos,FCHE,Faculdade
415,FACULDADE DE CIÊNCIAS MÉDICAS DA SANTA CASA SÃO PAULO,Privada sem fins lucrativos,FCMSCSP,Faculdade
417,UNIVERSIDADE CIDADE DE SÃO PAULO,Privada com fins lucrativos,UNICID,Universidade
1224,CENTRO UNIVERSITÁRIO DE JALES,Privada sem fins lucrativos,UNIJALES,Centro Universitário
420,UNIVERSIDADE DE MARÍLIA,Privada com fins lucrativos,UNIMAR,Universidade
423,UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES,Privada sem fins lucrativos,URI,Universidade
1842,FACULDADES INTEGRADAS MACHADO DE ASSIS,Privada sem fins lucrativos,FEMA,Faculdade
426,UNIVERSIDADE FRANCISCANA,Privada sem fins lucrativos,UFN,Universidade
3529,CENTRO UNIVERSITÁRIO EURÍPEDES DE MARÍLIA,Privada sem fins lucrativos,UNIVEM,Centro Universitário
430,CENTRO UNIVERSITÁRIO FILADÉLFIA,Privada sem fins lucrativos,UNIFIL,Centro Universitário
431,FACULDADE DE MEDICINA DE MARÍLIA,Pública Estadual,FAMEMA,Faculdade
432,FACULDADE PARANAENSE,Privada sem fins lucrativos,FACCAR,Faculdade
434,FACULDADE SANTA MARCELINA,Privada sem fins lucrativos,FASM,Faculdade
435,FACULDADE SANTA MARCELINA MURIAÉ - FASM,Privada sem fins lucrativos,FASM,Faculdade
4010,CENTRO UNIVERSITÁRIO METODISTA,Privada sem fins lucrativos,IPA,Centro Universitário
437,UNIVERSIDADE PARANAENSE,Privada sem fins lucrativos,UNIPAR,Universidade
439,FACULDADE DOUTOR FRANCISCO MAEDA,Privada sem fins lucrativos,FAFRAM,Faculdade
22175,Faculdade  Sao Joaquim da Barra,Privada sem fins lucrativos,,Faculdade
438,FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE ITUVERAVA,Privada sem fins lucrativos,FFCL,Faculdade
440,FACULDADE DE DIREITO DE ITÚ,Privada com fins lucrativos,FADITU,Faculdade
441,UNIVERSIDADE DO CONTESTADO,Privada sem fins lucrativos,UNC,Universidade
4793,FACULDADES INTEGRADAS DE ITARARÉ,Privada com fins lucrativos,FAFIT-FACIC,Faculdade
446,UNIVERSIDADE DE CRUZ ALTA,Privada sem fins lucrativos,UNICRUZ,Universidade
448,CENTRO UNIVERSITÁRIO RITTER DOS REIS,Privada com fins lucrativos,UNIRITTER,Centro Universitário
5317,FACULDADE PORTO-ALEGRENSE,Privada sem fins lucrativos,FAPA,Faculdade
453,CENTRO UNIVERSITÁRIO LUTERANO DE PALMAS,Privada sem fins lucrativos,CEULP,Centro Universitário
452,CENTRO UNIVERSITÁRIO LUTERANO DE MANAUS,Privada sem fins lucrativos,CEULM/ULBRA,Centro Universitário
449,UNIVERSIDADE LUTERANA DO BRASIL,Privada sem fins lucrativos,ULBRA,Universidade
1426,INSTITUTO LUTERANO DE ENSINO SUPERIOR DE ITUMBIARA,Privada sem fins lucrativos,ILES,Faculdade
451,CENTRO UNIVERSITÁRIO LUTERANO DE SANTARÉM,Privada sem fins lucrativos,CEULS,Centro Universitário
454,FACULDADE CAMAQÜENSE DE CIÊNCIAS CONTÁBEIS E ADMINISTRATIVAS,Privada sem fins lucrativos,FACCCA,Faculdade
456,CENTRO UNIVERSITÁRIO SANT¿ANNA,Privada sem fins lucrativos,UNISANT'ANNA,Centro Universitário
461,FACULDADE ARMANDO ALVARES PENTEADO,Privada sem fins lucrativos,FA-FAAP,Faculdade
466,UNIVERSIDADE ANHEMBI MORUMBI,Privada com fins lucrativos,UAM,Universidade
2565,ABEU - CENTRO UNIVERSITÁRIO,Privada sem fins lucrativos,UNIABEU,Centro Universitário
1419,CENTRO UNIVERSITÁRIO CURITIBA,Privada com fins lucrativos,UNICURITIBA,Centro Universitário
472,UNIVERSIDADE DO GRANDE RIO PROFESSOR JOSÉ DE SOUZA HERDY,Privada com fins lucrativos,UNIGRANRIO,Universidade
474,FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DOM BOSCO,Privada sem fins lucrativos,FFCLDB,Faculdade
473,FACULDADE DE CIÊNCIAS ECONÔMICAS,Privada sem fins lucrativos,FCEACDB,Faculdade
1081,FACULDADE DE ENGENHARIA DE RESENDE,Privada sem fins lucrativos,FER,Faculdade
475,FACULDADE DE MEDICINA DE PETRÓPOLIS,Privada sem fins lucrativos,FMP,Faculdade
1080,FACULDADE ARTHUR SÁ EARP NETO,Privada sem fins lucrativos,FASE,Faculdade
1542,CENTRO UNIVERSITÁRIO GERALDO DI BIASE,Privada sem fins lucrativos,UGB,Centro Universitário
480,CENTRO UNIVERSITÁRIO SERRA DOS ÓRGÃOS,Privada sem fins lucrativos,UNIFESO,Centro Universitário
482,UNIVERSIDADE DO EXTREMO SUL CATARINENSE,Privada sem fins lucrativos,UNESC,Universidade
483,CENTRO UNIVERSITÁRIO METROPOLITANO DE SÃO PAULO,Privada sem fins lucrativos,UNIMESP,Centro Universitário
1189,UNIVERSIDADE DO PLANALTO CATARINENSE,Privada sem fins lucrativos,UNIPLAC,Universidade
5242,UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL,Pública Estadual,UNEAL,Universidade
489,CENTRO UNIVERSITÁRIO DE VOLTA REDONDA,Privada sem fins lucrativos,UNIFOA,Centro Universitário
490,CENTRO UNIVERSITÁRIO DE VALENÇA,Privada sem fins lucrativos,UNIFAA,Centro Universitário
491,CENTRO UNIVERSITÁRIO DON DOMÊNICO,Privada sem fins lucrativos,UNIDON,Centro Universitário
494,UNIVERSIDADE DO SUL DE SANTA CATARINA,Privada sem fins lucrativos,UNISUL,Universidade
495,FACULDADE DE CIÊNCIAS E LETRAS DE BRAGANÇA PAULISTA,Pública Municipal,FESB,Faculdade
496,UNIVERSIDADE DE FRANCA,Privada com fins lucrativos,UNIFRAN,Universidade
1420,FACULDADES DE DRACENA,Pública Municipal,,Faculdade
5215,CENTRO UNIVERSITÁRIO PADRE ALBINO,Privada sem fins lucrativos,,Centro Universitário
501,ESCOLA SUPERIOR DE CIÊNCIAS DA SANTA CASA DE MISERICÓRDIA DE VITÓRIA,Privada sem fins lucrativos,EMESCAM,Faculdade
502,CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU,Privada com fins lucrativos,CSJT,Centro Universitário
4030,CENTRO UNIVERSITÁRIO FLUMINENSE,Privada sem fins lucrativos,UNIFLU,Centro Universitário
506,FACULDADE DE MEDICINA DE CAMPOS,Privada sem fins lucrativos,FMC,Faculdade
508,FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DO SUL DE MINAS - FACESM,Privada sem fins lucrativos,FACESM,Faculdade
510,FACULDADE WENCESLAU BRAZ,Privada sem fins lucrativos,,Faculdade
3875,CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL GUAXUPÉ,Privada sem fins lucrativos,UNIFEG,Centro Universitário
513,UNIVERSIDADE VALE DO RIO DOCE,Privada sem fins lucrativos,UNIVALE,Universidade
514,CENTRO UNIVERSITÁRIO DE BARRA MANSA,Privada sem fins lucrativos,UBM,Centro Universitário
517,FACULDADE DE EDUCAÇÃO SÃO LUÍS,Privada sem fins lucrativos,FESL,Faculdade
518,CENTRO UNIVERSITÁRIO DO DISTRITO FEDERAL,Privada com fins lucrativos,UDF,Centro Universitário
519,UNIVERSIDADE CATÓLICA DO SALVADOR,Privada sem fins lucrativos,UCSAL,Universidade
521,UNIVERSIDADE DE MOGI DAS CRUZES,Privada com fins lucrativos,UMC,Universidade
522,CENTRO UNIVERSITÁRIO CELSO LISBOA,Privada sem fins lucrativos,UCL,Centro Universitário
526,CENTRO UNIVERSITÁRIO BRAZ CUBAS,Privada com fins lucrativos,,Centro Universitário
527,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE GOIÁS,Privada sem fins lucrativos,PUC GOIÁS,Universidade
528,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO,Privada sem fins lucrativos,PUC-RIO,Universidade
530,FACULDADE DE MÚSICA DO ESPÍRITO SANTO,Pública Estadual,FAMES,Faculdade
3515,CENTRO UNIVERSITÁRIO DA VITÓRIA DE SANTO ANTÃO,Privada sem fins lucrativos,UNIVISA,Centro Universitário
532,UNIVERSIDADE REGIONAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL,Privada sem fins lucrativos,UNIJUI,Universidade
533,FACULDADES INTEGRADAS DE ITAPETININGA,Privada sem fins lucrativos,FII,Faculdade
534,ESCOLA BAHIANA DE MEDICINA E SAÚDE PÚBLICA,Privada sem fins lucrativos,EBMSP,Faculdade
535,CENTRO UNIVERSITÁRIO DE MANDAGUARI - UNIMAN,Pública Municipal,FAFIMAN,Faculdade
546,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO,Privada sem fins lucrativos,PUCSP,Universidade
161,CENTRO UNIVERSITÁRIO ASSUNÇÃO,Privada sem fins lucrativos,UNIFAI,Centro Universitário
547,UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO,Pública Estadual,UERJ,Universidade
549,UNIVERSIDADE FEDERAL DO ACRE,Pública Federal,UFAC,Universidade
550,UNIVERSIDADE ESTADUAL DA PARAÍBA,Pública Estadual,UEPB,Universidade
3966,CENTRO UNIVERSITÁRIO DE CARATINGA,Privada sem fins lucrativos,UNEC,Centro Universitário
555,UNIVERSIDADE DE FORTALEZA,Privada sem fins lucrativos,UNIFOR,Universidade
568,UNIVERSIDADE ESTADUAL DO MARANHÃO,Pública Estadual,UEMA,Universidade
4016,INSTITUTO NACIONAL DE EDUCAÇÃO DE SURDOS,Pública Federal,INES,Faculdade
602,INSTITUTO TECNOLÓGICO DE AERONÁUTICA,Pública Federal,ITA,Faculdade
605,UNIVERSIDADE MUNICIPAL DE SÃO CAETANO DO SUL,Pública Municipal,USCS,Universidade
607,FACULDADE DE CIÊNCIAS CONTÁBEIS E ADMINISTRATIVAS DE CACHOEIRO DO ITAPEMIRIM,Privada sem fins lucrativos,FACCACI,Faculdade
606,FACULDADE DE DIREITO DE CACHOEIRO DO ITAPEMIRIM,Privada sem fins lucrativos,FDCI,Faculdade
608,"ESCOLA SUPERIOR DE CRUZEIRO ""PREFEITO HAMILTON VIEIRA MENDES""",Pública Municipal,ESEFIC,Faculdade
3514,FACULDADE DE CIÊNCIAS GERENCIAIS ALVES FORTES,Privada sem fins lucrativos,FACE - ALFOR,Faculdade
4219,INSTITUTO SUPERIOR DE EDUCAÇÃO PROFESSORA NAIR FORTES ABU-MERHY,Privada sem fins lucrativos,ISEFOR,Faculdade
615,FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS PROFESSORA NAIR FORTES ABU-MERHY,Privada sem fins lucrativos,FAFI - PRONAFOR,Faculdade
3516,FACULDADE DE CIÊNCIAS DA SAÚDE ARCHIMEDES THEODORO,Privada sem fins lucrativos,FAC - SAUDE ARTHE,Faculdade
3432,FACULDADES INTEGRADAS DE CIÊNCIAS HUMANAS  SAÚDE E EDUCAÇÃO DE GUARULHOS,Privada sem fins lucrativos,FG,Faculdade
1043,CENTRO UNIVERSITÁRIO DA FUNDAÇÃO HERMINIO OMETTO,Privada sem fins lucrativos,FHO,Centro Universitário
17224,Faculdade Cesmac do Sertao,Privada sem fins lucrativos,CESMAC Sertao,Faculdade
621,CENTRO UNIVERSITÁRIO CESMAC,Privada sem fins lucrativos,CESMAC,Centro Universitário
17226,Faculdade Cesmac do Agreste,Privada sem fins lucrativos,CESMAC Agreste,Faculdade
622,FACULDADES INTEGRADAS SILVA E SOUZA,Privada sem fins lucrativos,FAU,Faculdade
1497,FACULDADE DE ADMINISTRAÇÃO DE SANTA CRUZ DO RIO PARDO,Privada sem fins lucrativos,FASC,Faculdade
1070,FACULDADE CNEC UNAÍ,Privada sem fins lucrativos,,Faculdade
1084,CENTRO UNIVERSITÁRIO CNEC DE BENTO GONÇALVES,Privada sem fins lucrativos,,Centro Universitário
2334,FACULDADE CNEC RIO DAS OSTRAS,Privada sem fins lucrativos,,Faculdade
626,CENTRO UNIVERSITÁRIO CENECISTA DE OSÓRIO,Privada sem fins lucrativos,UNICNEC,Centro Universitário
1655,FACULDADE CENECISTA DE SETE LAGOAS,Privada sem fins lucrativos,FCSL,Faculdade
2084,FACULDADE CNEC NOVA PETRÓPOLIS,Privada sem fins lucrativos,,Faculdade
631,FACULDADE CNEC FARROUPILHA,Privada sem fins lucrativos,,Faculdade
1530,Faculdade CNEC Joinville,Privada sem fins lucrativos,,Faculdade
1506,Faculdade CNEC Itajaí,Privada sem fins lucrativos,,Faculdade
627,FACULDADE CNEC VARGINHA,Privada sem fins lucrativos,,Faculdade
625,FACULDADE CENECISTA DE CAPIVARI,Privada sem fins lucrativos,FACECAP,Faculdade
1231,FACULDADE CNEC SANTO ÂNGELO,Privada sem fins lucrativos,,Faculdade
14383,Faculdade CNEC de Educaçao de Uberaba,Privada sem fins lucrativos,FACEUB,Faculdade
1417,FACULDADE CNEC CAMPO LARGO,Privada sem fins lucrativos,,Faculdade
2184,FACULDADE CNEC GRAVATAÍ,Privada sem fins lucrativos,,Faculdade
1156,FACULDADE CNEC ITABORAÍ,Privada sem fins lucrativos,,Faculdade
5599,LIBERTAS - FACULDADES INTEGRADAS,Privada sem fins lucrativos,LIBERTAS,Faculdade
634,UNIVERSIDADE FEDERAL DE PELOTAS,Pública Federal,UFPEL,Universidade
636,ESCOLA SUPERIOR DE PROPAGANDA E MARKETING,Privada sem fins lucrativos,ESPM,Faculdade
1327,ESCOLA SUPERIOR DE PROPAGANDA E MARKETING DE PORTO ALEGRE,Privada sem fins lucrativos,ESPM - POA,Faculdade
944,ESCOLA SUPERIOR DE PROPAGANDA E MARKETING DO RIO DE JANEIRO,Privada sem fins lucrativos,ESPM,Faculdade
637,FACULDADE DE ENGENHARIA SÃO PAULO,Privada sem fins lucrativos,FESP,Faculdade
638,FACULDADE DE DIREITO MILTON CAMPOS,Privada sem fins lucrativos,FDMC,Faculdade
1201,FACULDADE DE ADMINISTRAÇÃO MILTON CAMPOS,Privada sem fins lucrativos,FAMC,Faculdade
640,FACULDADES INTEGRADAS MARIA THEREZA,Privada com fins lucrativos,FAMATH,Faculdade
2676,FACULDADE LA SALLE,Privada sem fins lucrativos,,Faculdade
12338,FACULDADE DE TECNOLOGIA LA SALLE - ESTRELA,Privada sem fins lucrativos,FACSALLE,Faculdade
641,UNIVERSIDADE LA SALLE,Privada sem fins lucrativos,UNILASALLE,Universidade
1936,CENTRO UNIVERSITÁRIO LA SALLE,Privada sem fins lucrativos,UNILASALLE - LUCAS,Centro Universitário
1042,UNIVERSIDADE POSITIVO,Privada com fins lucrativos,UP,Universidade
17138,Centro Universitário - Católica de Santa Catarina em Joinville,Privada sem fins lucrativos,Católica em Joinvile,Centro Universitário
645,Centro Universitário - Católica de Santa Catarina em Jaraguá do Sul,Privada sem fins lucrativos,Católica em Jaraguá,Centro Universitário
648,FACULDADES ASSOCIADAS DE UBERABA - FAZU,Privada sem fins lucrativos,FAZU,Faculdade
649,CENTRO UNIVERSITÁRIO DE UNIÃO DA VITÓRIA,Pública Municipal,UNIUV,Centro Universitário
657,FACULDADE DE FORMAÇÃO DE PROFESSORES DE SERRA TALHADA,Especial,FAFOPST,Faculdade
17775,Faculdade de Ciências da Saúde de Serra Talhada,Especial,FACISST,Faculdade
15410,Faculdade de Ciencias Humanas e Sociais de Serra Talhada,Especial,FACHUSST,Faculdade
661,FACULDADE PIO DÉCIMO,Privada com fins lucrativos,FPD,Faculdade
