NUM_CURSOS,CODIGO_IES,DEFICIENCIA_FISICA,DEFICIENCIA_VISUAL,DEFICIENCIA_AUDITIVA,DEFICIENCIA_COGNITIVA,DEFICIENCIA_MULTIPLA,RECURSOS_DEF_FISICA,RECURSOS_DEF_VISUAL,RECURSOS_DEF_AUDITIVA,RECURSOS_DEF_COGNITIVA,RECURSOS_DEF_MULTIPLA,CLASS
1,905,0.0,1.0,0.0,0.0,0.0,4.0,3.0,5.0,2.0,2.0,3
5,908,2.0,0.0,0.0,0.0,0.0,2.4,3.2,2.8,1.6,1.6,3
8,910,12.0,0.0,0.0,0.0,0.0,4.75,4625.0,6.75,2375.0,2375.0,1
14,916,5.0,3.0,2.0,3.0,0.0,5.5,3.642857142857143,5.5,3.642857142857143,3.642857142857143,3
36,918,0.0,1.0,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0555555555555555,0.0555555555555555,2
13,923,6.0,4.0,1.0,0.0,0.0,5.076923076923077,6.769230769230769,5.076923076923077,3.3846153846153846,3.3846153846153846,2
22,926,22.0,23.0,11.0,4.0,0.0,13.636363636363637,13.636363636363637,18.181818181818183,9.090909090909092,9.090909090909092,0
38,952,5.0,4.0,2.0,0.0,0.0,1.5789473684210529,2.3684210526315788,2.1052631578947367,1.0526315789473684,1.0526315789473684,2
48,953,3.0,1.0,0.0,0.0,1.0,0.2916666666666667,0.1458333333333333,0.3125,0.1458333333333333,0.1458333333333333,1
4,967,1.0,0.0,1.0,1.0,0.0,2.25,3.75,3.0,1.5,1.5,3
2,976,1.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,2.0,2.0,1
2,985,4.0,1.0,0.0,0.0,0.0,12.5,7.5,12.5,7.5,7.5,0
11,991,0.0,1.0,0.0,1.0,0.0,0.9090909090909092,1.4545454545454546,1.0909090909090908,0.5454545454545454,0.5454545454545454,0
4,994,1.0,1.0,0.0,0.0,0.0,3.0,3.0,2.5,2.0,2.0,0
11,997,1.0,2.0,1.0,0.0,0.0,0.9090909090909092,0.7272727272727273,1.181818181818182,0.4545454545454545,0.4545454545454545,2
10,1014,1.0,0.0,0.0,0.0,0.0,0.6,0.5,0.5,0.4,0.4,0
6,1021,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
19,1027,9.0,4.0,3.0,2.0,0.0,0.4210526315789473,0.3684210526315789,0.3684210526315789,0.2105263157894736,0.2105263157894736,3
57,1028,10.0,7.0,1.0,3.0,0.0,0.0,0.0,0.1929824561403508,0.0,0.0,2
67,1032,11.0,1.0,0.0,2.0,0.0,1.208955223880597,1.6567164179104477,1.507462686567164,0.8059701492537313,0.8059701492537313,0
117,1036,2.0,99.0,31.0,15.0,0.0,0.0,0.0,1.2564102564102564,0.0,0.0,0
62,1041,17.0,24.0,11.0,8.0,0.0,5.709677419354839,6.661290322580645,6.661290322580645,3.806451612903226,3.806451612903226,1
126,1042,37.0,81.0,20.0,84.0,4.0,1.492063492063492,2.6031746031746037,3.3015873015873014,1.3174603174603174,1.3174603174603174,3
25,1043,34.0,109.0,14.0,3.0,0.0,38.16,44.52,38.16,25.44,25.44,3
22,1045,14.0,15.0,8.0,4.0,0.0,10.090909090909092,10.090909090909092,13.454545454545457,6.727272727272728,6.727272727272728,2
11,1048,2.0,1.0,1.0,0.0,0.0,0.9090909090909092,0.9090909090909092,1.0909090909090908,0.5454545454545454,0.5454545454545454,3
14,1049,1.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.2142857142857142,0.2142857142857142,0.0714285714285714,0.0714285714285714,2
4,1051,0.0,0.0,1.0,0.0,0.0,0.75,0.5,0.5,0.5,0.5,1
15,1053,0.0,1.0,0.0,1.0,0.0,0.4,0.4666666666666667,0.4,0.2666666666666666,0.2666666666666666,0
30,1055,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.0,0
45,1058,7.0,6.0,3.0,1.0,0.0,2.1333333333333333,3.2,2.844444444444445,1.4222222222222225,1.4222222222222225,1
4,1059,1.0,0.0,0.0,0.0,0.0,1.25,0.75,1.25,0.75,0.75,0
75,1060,7.0,14.0,14.0,9.0,1.0,3.6,4.8,4.8,2.4,2.4,2
3,1063,0.0,2.0,0.0,0.0,0.0,2.6666666666666665,4.0,3.333333333333333,1.3333333333333333,1.3333333333333333,1
6,1064,2.0,2.0,2.0,0.0,0.0,4.0,6.0,5.0,2.0,2.0,3
12,1066,1.0,1.0,0.0,0.0,0.0,1.0,1.3333333333333333,1.1666666666666667,0.6666666666666666,0.6666666666666666,0
16,1075,14.0,7.0,7.0,2.0,2.0,10.0,6.0,10.0,6.0,6.0,3
7,1076,1.0,1.0,2.0,3.0,0.0,5.0,4.0,5.0,3.0,3.0,3
34,1077,14.0,8.0,3.0,1.0,0.0,3.823529411764706,5.352941176470588,4.588235294117647,2.294117647058824,2.294117647058824,2
37,1078,0.0,0.0,1.0,1.0,0.0,0.2702702702702703,0.2162162162162162,0.3243243243243243,0.1621621621621621,0.1621621621621621,2
6,1079,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9,1080,0.0,2.0,0.0,0.0,0.0,1.3333333333333333,1.7777777777777777,1.7777777777777777,0.8888888888888888,0.8888888888888888,1
46,1082,60.0,38.0,18.0,17.0,1.0,10.521739130434783,12.826086956521738,12.695652173913045,6.891304347826087,6.891304347826087,0
11,1084,1.0,1.0,0.0,0.0,0.0,1.0909090909090908,0.9090909090909092,1.2727272727272727,0.7272727272727273,0.7272727272727273,1
4,1085,1.0,0.0,0.0,0.0,0.0,1.5,1.25,1.75,1.0,1.0,2
23,1087,5.0,2.0,3.0,3.0,0.0,2.260869565217391,1.1304347826086956,2.260869565217391,1.1304347826086956,1.1304347826086956,0
11,1090,2.0,0.0,0.0,0.0,0.0,1.0909090909090908,1.2727272727272727,1.2727272727272727,0.7272727272727273,0.7272727272727273,1
20,1092,3.0,19.0,3.0,17.0,0.0,8.0,4.0,5.9,4.0,4.0,3
84,1100,6.0,39.0,4.0,6.0,4.0,3.9047619047619047,4.607142857142857,4.464285714285714,2.595238095238096,2.595238095238096,3
61,1107,27.0,15.0,18.0,5.0,0.0,5.163934426229508,4.049180327868853,4.344262295081967,3.098360655737705,3.098360655737705,1
44,1113,11.0,5.0,3.0,1.0,1.0,1.818181818181818,0.9090909090909092,1.818181818181818,0.9090909090909092,0.9090909090909092,2
11,1115,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0,1
5,1118,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.2,0.6,0.6,2
32,1120,2.0,20.0,7.0,9.0,3.0,3.46875,4.40625,4.34375,2.21875,2.21875,1
2,1124,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1
67,1126,2.0,2.0,1.0,0.0,0.0,0.2985074626865671,0.1492537313432835,0.2985074626865671,0.1492537313432835,0.1492537313432835,2
16,1128,1.0,0.0,1.0,0.0,0.0,0.75,0.75,875.0,0.5,0.5,0
18,1131,3.0,0.0,1.0,2.0,0.0,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,3
59,1141,2.0,5.0,0.0,4.0,0.0,1.0,1.4067796610169492,1.2542372881355932,0.6610169491525424,0.6610169491525424,1
1,1142,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2
68,1149,26.0,17.0,13.0,6.0,1.0,5.382352941176471,6.882352941176471,6.985294117647059,3.588235294117647,3.588235294117647,0
16,1151,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120,1153,4.0,6.0,2.0,0.0,0.0,0.25,0.2083333333333333,325.0,0.1416666666666666,0.1416666666666666,3
3,1159,2.0,1.0,0.0,1.0,0.0,6.666666666666667,6.666666666666667,6.666666666666667,4.0,4.0,1
17,1160,0.0,2.0,0.0,0.0,0.0,0.5882352941176471,0.4705882352941176,0.5882352941176471,0.3529411764705882,0.3529411764705882,0
5,1161,2.0,1.0,0.0,2.0,0.0,4.0,2.8,4.6,2.0,2.0,0
43,1166,92.0,256.0,46.0,27.0,5.0,55.604651162790695,75.18604651162791,66.30232558139535,37.06976744186046,37.06976744186046,2
17,1173,39.0,43.0,20.0,26.0,0.0,38.11764705882353,38.11764705882353,50.8235294117647,25.41176470588235,25.41176470588235,1
13,1175,1.0,1.0,0.0,0.0,0.0,0.7692307692307693,0.6153846153846154,0.6153846153846154,0.4615384615384615,0.4615384615384615,0
87,1185,1.0,0.0,1.0,0.0,0.0,0.1034482758620689,0.1494252873563218,0.1149425287356321,0.057471264367816,0.057471264367816,3
17,1187,11.0,4.0,3.0,2.0,0.0,7.0588235294117645,7.0588235294117645,8.235294117647058,4.705882352941177,4.705882352941177,0
27,1189,10.0,7.0,7.0,0.0,0.0,5.333333333333333,8.0,7.111111111111111,3.555555555555556,3.555555555555556,0
2,1195,1.0,0.0,0.0,0.0,0.0,1.0,0.5,1.5,0.5,0.5,2
102,1196,373.0,249.0,168.0,68.0,18.0,51.52941176470589,68.83333333333333,68.70588235294117,34.35294117647059,34.35294117647059,3
3,1198,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0
2,1201,0.0,0.0,0.0,1.0,0.0,2.5,2.5,3.0,1.5,1.5,1
15,1202,1.0,0.0,1.0,0.0,0.0,0.8,1.0666666666666669,1.0666666666666669,0.5333333333333333,0.5333333333333333,1
20,1205,54.0,62.0,31.0,27.0,5.0,53.1,70.8,61.95,35.4,35.4,2
8,1208,2.0,1.0,0.0,0.0,0.0,2.25,1.5,2625.0,1.5,1.5,1
19,1224,0.0,1.0,0.0,1.0,0.0,0.3157894736842105,0.3684210526315789,0.5789473684210527,0.2631578947368421,0.2631578947368421,1
23,1225,0.0,1.0,0.0,0.0,0.0,0.0869565217391304,0.0869565217391304,0.1304347826086956,0.0434782608695652,0.0434782608695652,3
4,1226,0.0,0.0,0.0,82.0,0.0,0.0,41.0,20.5,0.0,0.0,1
13,1227,2.0,4.0,1.0,1.0,0.0,1.3076923076923077,2.6153846153846154,2.3076923076923075,0.8461538461538461,0.8461538461538461,0
17,1230,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,1
9,1231,0.0,7.0,1.0,0.0,0.0,5.333333333333333,8.0,7.111111111111111,3.555555555555556,3.555555555555556,1
52,1232,2.0,0.0,0.0,1.0,0.0,0.3076923076923077,0.1923076923076923,0.3076923076923077,0.1923076923076923,0.1923076923076923,1
15,1233,10.0,11.0,3.0,9.0,0.0,10.0,10.0,13.333333333333334,6.666666666666667,6.666666666666667,2
8,1237,1.0,0.0,0.0,0.0,0.0,0.75,1125.0,1.0,0.5,0.5,1
7,1239,0.0,1.0,0.0,0.0,0.0,0.8571428571428571,1.2857142857142858,1.1428571428571428,0.5714285714285714,0.5714285714285714,1
9,1243,5.0,0.0,1.0,1.0,0.0,3.111111111111111,4.666666666666667,3.888888888888889,1.5555555555555556,1.5555555555555556,2
26,1244,3.0,0.0,0.0,2.0,0.0,1.1538461538461535,1.7307692307692308,1.3461538461538465,0.7692307692307693,0.7692307692307693,1
3,1247,0.0,1.0,0.0,0.0,0.0,2.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333,0
9,1253,0.0,0.0,1.0,0.0,0.0,0.4444444444444444,0.6666666666666666,0.7777777777777778,0.3333333333333333,0.3333333333333333,1
22,1258,9.0,9.0,4.0,2.0,0.0,6.0,6.0,8.0,4.0,4.0,2
14,1264,0.0,6.0,1.0,2.0,0.0,3.857142857142857,5.785714285714286,5.142857142857143,2.571428571428572,2.571428571428572,3
25,1267,0.0,1.0,0.0,0.0,0.0,0.24,0.32,0.28,0.16,0.16,1
94,1270,36.0,30.0,17.0,7.0,6.0,4.73404255319149,4.893617021276596,5.723404255319149,2.8617021276595747,2.8617021276595747,0
63,1273,13.0,9.0,4.0,1.0,0.0,0.4285714285714285,0.8571428571428571,0.8571428571428571,0.4285714285714285,0.4285714285714285,3
2,1279,1.0,0.0,0.0,0.0,0.0,1.0,0.5,1.5,0.5,0.5,3
17,1281,1.0,0.0,1.0,0.0,0.0,0.7058823529411765,1.0588235294117647,0.9411764705882352,0.4705882352941176,0.4705882352941176,0
5,1291,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0
33,1292,0.0,0.0,1.0,0.0,0.0,0.1818181818181818,0.2424242424242424,0.1818181818181818,0.1212121212121212,0.1212121212121212,1
92,1294,2.0,3.0,0.0,2.0,1.0,0.5217391304347826,0.6956521739130435,0.6086956521739131,0.3478260869565217,0.3478260869565217,0
12,1298,12.0,4.0,2.0,0.0,0.0,9.0,10.5,12.0,6.0,6.0,1
27,1299,0.0,6.0,1.0,0.0,0.0,1.5555555555555556,2.333333333333333,2.074074074074074,1.037037037037037,1.037037037037037,3
52,1303,13.0,8.0,5.0,4.0,0.0,1.3269230769230769,1.4038461538461535,2.25,0.8653846153846154,0.8653846153846154,3
4,1305,3.0,7.0,1.0,2.0,0.0,16.5,16.5,22.0,11.0,11.0,0
9,1307,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.8888888888888888,0.4444444444444444,0.4444444444444444,3
13,1308,1.0,0.0,0.0,0.0,0.0,0.2307692307692307,0.3076923076923077,0.3846153846153846,0.1538461538461538,0.1538461538461538,2
30,1310,5.0,6.0,2.0,1.0,0.0,2.333333333333333,2.333333333333333,1.8666666666666667,1.4,1.4,2
4,1312,3.0,2.0,0.0,1.0,0.0,9.0,12.0,12.0,6.0,6.0,3
7,1313,0.0,1.0,0.0,0.0,0.0,0.4285714285714285,0.4285714285714285,0.5714285714285714,0.2857142857142857,0.2857142857142857,2
26,1317,0.0,0.0,1.0,0.0,0.0,0.1153846153846153,0.2307692307692307,0.1153846153846153,0.0769230769230769,0.0769230769230769,3
15,1318,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.2666666666666666,0.0,0.0,3
6,1319,0.0,0.0,1.0,0.0,0.0,1.0,1.5,1.3333333333333333,0.6666666666666666,0.6666666666666666,1
12,1322,2.0,1.0,1.0,0.0,1.0,1.25,1.25,1.25,0.75,0.75,3
36,1326,3.0,1.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.8333333333333334,0.4444444444444444,0.4444444444444444,2
13,1328,0.0,0.0,0.0,1.0,0.0,0.3846153846153846,0.3076923076923077,0.4615384615384615,0.2307692307692307,0.2307692307692307,2
15,1334,1.0,1.0,0.0,0.0,0.0,0.8,0.9333333333333332,1.0666666666666669,0.5333333333333333,0.5333333333333333,1
55,1336,31.0,38.0,26.0,52.0,1.0,12.927272727272728,15.10909090909091,17.29090909090909,8.563636363636364,8.563636363636364,1
10,1337,2.0,0.0,0.0,0.0,0.0,1.0,1.2,1.2,0.6,0.6,1
21,1345,19.0,7.0,6.0,3.0,0.0,9.714285714285714,9.714285714285714,12.952380952380953,6.476190476190476,6.476190476190476,0
15,1350,3.0,2.0,6.0,0.0,0.0,3.1333333333333333,2.466666666666667,3.533333333333333,1.7333333333333334,1.7333333333333334,2
58,1351,13.0,7.0,4.0,4.0,0.0,1.4482758620689655,1.9310344827586208,2.413793103448276,0.9655172413793104,0.9655172413793104,1
1,1357,3.0,1.0,3.0,1.0,1.0,45.0,36.0,54.0,27.0,27.0,3
4,1360,0.0,1.0,1.0,2.0,0.0,0.0,0.75,0.75,0.0,0.0,2
13,1362,0.0,2.0,1.0,1.0,0.0,1.8461538461538465,2.1538461538461537,2.1538461538461537,1.2307692307692308,1.2307692307692308,1
54,1365,13.0,4.0,1.0,10.0,0.0,2.259259259259259,2.5,2.9444444444444446,1.2962962962962965,1.2962962962962965,1
3,1373,0.0,0.0,1.0,0.0,0.0,1.3333333333333333,1.6666666666666667,2.0,1.0,1.0,0
15,1374,1.0,1.0,1.0,0.0,0.0,1.2,1.8,1.6,0.8,0.8,0
7,1375,1.0,3.0,2.0,0.0,0.0,5.142857142857143,6.0,6.857142857142857,3.4285714285714284,3.4285714285714284,2
14,1379,6.0,22.0,9.0,14.0,0.0,3.642857142857143,3.7857142857142856,10.928571428571429,3.642857142857143,3.642857142857143,3
5,1387,0.0,0.0,0.0,1.0,0.0,1.0,0.8,0.8,0.6,0.6,0
128,1388,4.0,3.0,5.0,20.0,1.0,0.0,0.0,0.4140625,0.0,0.0,0
6,1395,0.0,1.0,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.5,0.1666666666666666,0.1666666666666666,3
42,1396,3.0,0.0,0.0,0.0,0.0,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.2857142857142857,0.2857142857142857,0
11,1400,1.0,3.0,1.0,1.0,0.0,1.6363636363636365,3.272727272727273,2.727272727272727,1.0909090909090908,1.0909090909090908,0
2,1401,0.0,1.0,0.0,0.0,0.0,1.5,1.5,1.0,1.0,1.0,3
3,1402,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,1
13,1404,2.0,0.0,0.0,0.0,0.0,0.9230769230769232,1.3846153846153846,1.2307692307692308,0.6153846153846154,0.6153846153846154,0
20,1409,0.0,0.0,0.0,3.0,0.0,0.9,0.9,0.9,0.6,0.6,0
19,1412,19.0,19.0,13.0,10.0,0.0,15.157894736842104,15.157894736842104,20.210526315789476,10.105263157894736,10.105263157894736,2
4,1413,0.0,1.0,0.0,0.0,0.0,0.75,1.25,0.75,0.5,0.5,0
37,1414,0.0,1.0,1.0,1.0,0.0,0.1621621621621621,0.081081081081081,0.2432432432432432,0.081081081081081,0.081081081081081,2
5,1417,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
25,1418,8.0,5.0,0.0,0.0,3.0,3.2,3.2,3.2,1.92,1.92,0
14,1419,9.0,3.0,3.0,0.0,0.0,6.428571428571429,6.428571428571429,7.5,4.285714285714286,4.285714285714286,2
92,1422,32.0,17.0,22.0,6.0,1.0,0.0869565217391304,0.4021739130434782,1.25,0.0434782608695652,0.0434782608695652,0
5,1425,0.0,1.0,0.0,2.0,0.0,3.6,5.4,4.8,2.4,2.4,2
11,1426,2.0,1.0,0.0,1.0,0.0,1.0909090909090908,1.0909090909090908,1.181818181818182,0.6363636363636364,0.6363636363636364,2
124,1427,25.0,44.0,18.0,10.0,1.0,4.419354838709677,4.532258064516129,5.209677419354839,2.9838709677419355,2.9838709677419355,0
3,1428,0.0,0.0,1.0,0.0,0.0,1.3333333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,0
5,1432,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,2
15,1436,1.0,1.0,1.0,1.0,0.0,0.5333333333333333,0.2666666666666666,0.8,0.2666666666666666,0.2666666666666666,3
13,1437,2.0,1.0,0.0,2.0,0.0,0.9230769230769232,0.6153846153846154,0.6153846153846154,0.5384615384615384,0.5384615384615384,0
4,1438,1.0,3.0,0.0,2.0,0.0,3.75,3.75,5.0,2.5,2.5,2
5,1439,1.0,6.0,0.0,1.0,1.0,4.6,4.4,6.0,3.0,3.0,3
2,1441,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,2.0,2.0,3
1,1442,6.0,4.0,1.0,2.0,0.0,66.0,66.0,88.0,44.0,44.0,0
17,1444,0.0,0.0,0.0,0.0,1.0,0.2352941176470588,0.1176470588235294,0.2941176470588235,0.1176470588235294,0.1176470588235294,3
11,1445,1.0,3.0,2.0,3.0,0.0,1.6363636363636365,1.0909090909090908,2.636363636363636,0.8181818181818182,0.8181818181818182,2
48,1446,14.0,11.0,14.0,1.0,0.0,5.0,7375.0,6.541666666666667,3.333333333333333,3.333333333333333,1
18,1452,16.0,21.0,10.0,14.0,0.0,16.333333333333332,16.333333333333332,21.77777777777778,10.88888888888889,10.88888888888889,1
3,1454,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,2
5,1456,1.0,4.0,1.0,0.0,0.0,6.0,6.0,8.0,4.0,4.0,2
26,1461,4.0,0.0,2.0,0.0,0.0,1.3846153846153846,1.6153846153846154,1.3846153846153846,0.9230769230769232,0.9230769230769232,1
12,1462,0.0,2.0,1.0,0.0,0.0,1.5,2.0,1.75,1.0,1.0,1
13,1468,11.0,13.0,9.0,12.0,2.0,0.0,0.2307692307692307,3.3846153846153846,0.0,0.0,3
8,1469,1.0,2.0,0.0,0.0,0.0,1.25,1625.0,1.25,0.75,0.75,0
83,1472,502.0,616.0,883.0,318.0,27.0,143.20481927710844,189.10843373493972,207.0120481927711,98.6867469879518,98.6867469879518,0
7,1477,0.0,0.0,1.0,0.0,0.0,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.2857142857142857,1
19,1478,19.0,18.0,10.0,5.0,0.0,14.526315789473683,14.526315789473683,19.36842105263158,9.68421052631579,9.68421052631579,3
10,1484,0.0,0.0,0.0,4.0,0.0,0.0,0.4,0.0,0.0,0.0,2
10,1486,3.0,2.0,0.0,0.0,0.0,2.5,2.5,2.5,1.5,1.5,0
43,1487,0.0,4.0,1.0,0.0,0.0,0.1395348837209302,0.2093023255813953,0.2093023255813953,0.0930232558139534,0.0930232558139534,2
64,1490,0.0,0.0,1.0,0.0,0.0,0.09375,0.078125,0.078125,0.0625,0.0625,0
101,1491,190.0,166.0,73.0,99.0,9.0,31.36633663366337,47.04950495049505,41.82178217821782,20.91089108910891,20.91089108910891,3
24,1492,27.0,35.0,16.0,17.0,0.0,21.5,21.5,28.666666666666668,14.333333333333334,14.333333333333334,0
22,1493,0.0,5.0,0.0,1.0,1.0,0.9545454545454546,1.2727272727272727,0.9545454545454546,0.6363636363636364,0.6363636363636364,0
23,1494,1.0,1.0,1.0,0.0,0.0,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.3478260869565217,0.3478260869565217,0
4,1496,2.0,1.0,0.0,0.0,0.0,3.75,3.75,3.75,2.25,2.25,2
19,1499,24.0,16.0,4.0,6.0,0.0,14.210526315789474,14.210526315789474,18.94736842105263,9.473684210526317,9.473684210526317,0
13,1500,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
12,1502,1.0,4.0,1.0,2.0,0.0,3.5,3.5,4.666666666666667,2.333333333333333,2.333333333333333,0
25,1504,2.0,1.0,1.0,0.0,0.0,0.0,0.04,0.32,0.0,0.0,2
7,1506,0.0,0.0,1.0,0.0,0.0,0.4285714285714285,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.2857142857142857,0
10,1507,0.0,0.0,0.0,1.0,0.0,0.6,0.7,0.8,0.4,0.4,2
39,1509,8.0,4.0,2.0,0.0,1.0,2.3076923076923075,3.4615384615384617,3.076923076923077,1.5384615384615383,1.5384615384615383,0
90,1510,14.0,6.0,6.0,2.0,0.0,1.7777777777777777,2.4444444444444446,2.311111111111111,1.1555555555555554,1.1555555555555554,3
7,1513,3.0,3.0,3.0,2.0,0.0,8.571428571428571,8.571428571428571,11.428571428571429,5.714285714285714,5.714285714285714,0
15,1514,6.0,5.0,2.0,2.0,0.0,6.0,8.0,8.0,4.0,4.0,0
8,1515,0.0,0.0,0.0,1.0,0.0,0.0,0.25,125.0,0.0,0.0,0
9,1518,3.0,7.0,5.0,7.0,0.0,10.666666666666666,10.666666666666666,14.22222222222222,7.111111111111111,7.111111111111111,3
20,1519,2.0,2.0,0.0,0.0,0.0,1.0,0.8,1.0,0.6,0.6,2
21,1521,1.0,2.0,3.0,2.0,0.0,1.5238095238095235,1.1428571428571428,1.9047619047619049,1.1428571428571428,1.1428571428571428,2
2,1523,0.0,0.0,0.0,5.0,0.0,15.0,17.5,20.0,10.0,10.0,3
40,1538,4.0,1.0,0.0,0.0,1.0,0.9,1.05,1.2,0.6,0.6,1
27,1542,5.0,4.0,2.0,0.0,0.0,2.4444444444444446,2.037037037037037,2.037037037037037,1.6296296296296295,1.6296296296296295,1
5,1547,0.0,1.0,2.0,0.0,1.0,3.0,3.0,3.6,1.8,1.8,0
48,1557,20.0,19.0,11.0,22.0,5.0,8875.0,13.1875,11.833333333333334,5.916666666666667,5.916666666666667,1
9,1558,1.0,4.0,3.0,0.0,1.0,4.0,6.0,5.0,2.0,2.0,2
23,1559,0.0,7.0,2.0,0.0,0.0,2.347826086956522,3.5217391304347827,3.130434782608696,1.565217391304348,1.565217391304348,2
23,1563,1.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.3478260869565217,0.3478260869565217,0.1739130434782608,0.1739130434782608,1
1,1565,11.0,8.0,1.0,2.0,0.0,108.0,108.0,144.0,72.0,72.0,1
8,1568,1.0,3.0,1.0,1.0,0.0,3.0,4.5,3.75,1.5,1.5,3
8,1571,7.0,13.0,3.0,7.0,0.0,15.75,15.75,21.0,10.5,10.5,2
17,1573,0.0,0.0,0.0,2.0,0.0,0.4705882352941176,0.9411764705882352,0.8235294117647058,0.3529411764705882,0.3529411764705882,3
37,1575,5.0,7.0,3.0,1.0,0.0,0.1621621621621621,0.6756756756756757,1.054054054054054,0.1081081081081081,0.1081081081081081,0
1,1576,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
30,1578,7.0,2.0,2.0,3.0,0.0,1.3333333333333333,1.6666666666666667,1.3,0.9333333333333332,0.9333333333333332,0
6,1583,1.0,2.0,1.0,0.0,0.0,3.1666666666666665,2.1666666666666665,2.0,2.0,2.0,1
24,1586,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0
6,1587,1.0,4.0,2.0,2.0,0.0,9.0,9.0,12.0,6.0,6.0,0
18,1590,6.0,4.0,3.0,2.0,1.0,4.444444444444445,3.555555555555556,3.6666666666666665,2.6666666666666665,2.6666666666666665,1
10,1591,6.0,0.0,0.0,0.0,1.0,3.5,2.8,2.8,2.1,2.1,3
21,1598,2.0,3.0,2.0,0.0,0.0,1.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.6666666666666666,1
12,1612,3.0,1.0,7.0,6.0,0.0,7.0,10.333333333333334,9.333333333333334,4.666666666666667,4.666666666666667,1
6,1613,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2,1614,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1
14,1618,3.0,1.0,2.0,0.0,0.0,1.0714285714285714,1.4285714285714286,1.7857142857142858,0.7142857142857143,0.7142857142857143,1
2,1620,1.0,0.0,0.0,0.0,0.0,1.5,1.0,2.0,1.0,1.0,0
9,1624,4.0,2.0,3.0,1.0,0.0,6.666666666666667,7.777777777777778,6.666666666666667,4.444444444444445,4.444444444444445,1
21,1632,16.0,26.0,7.0,16.0,0.0,16.571428571428573,16.571428571428573,22.09523809523809,11.047619047619047,11.047619047619047,1
3,1637,0.0,1.0,0.0,0.0,0.0,1.6666666666666667,2.0,1.6666666666666667,1.0,1.0,0
25,1640,1.0,5.0,0.0,1.0,0.0,0.28,0.28,0.84,0.28,0.28,1
9,1641,1.0,1.0,0.0,1.0,0.0,1.7777777777777777,1.7777777777777777,2.4444444444444446,1.1111111111111112,1.1111111111111112,0
13,1642,1.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0769230769230769,0.1538461538461538,0.0769230769230769,0.0769230769230769,2
2,1644,0.0,1.0,0.0,2.0,0.0,6.0,6.0,8.0,4.0,4.0,2
13,1645,1.0,0.0,0.0,0.0,0.0,0.4615384615384615,0.5384615384615384,0.4615384615384615,0.3076923076923077,0.3076923076923077,0
4,1646,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
16,1647,0.0,1.0,0.0,0.0,0.0,375.0,0.5,0.4375,0.25,0.25,2
